Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2018-06-18,Parallel Bar Triceps Dip,Triceps,270.0,lbs,5,,,,
2018-06-18,Parallel Bar Triceps Dip,Triceps,270.0,lbs,5,,,,
2018-06-18,Parallel Bar Triceps Dip,Triceps,270.0,lbs,4,,,,
2018-06-18,Incline Dumbbell Bench Press,Chest,65.0,lbs,5,,,,
2018-06-18,Incline Dumbbell Bench Press,Chest,70.0,lbs,5,,,,
2018-06-18,Incline Dumbbell Bench Press,Chest,70.0,lbs,4,,,,
2018-06-18,EZ-Bar Push Down,Triceps,87.5,lbs,5,,,,
2018-06-18,EZ-Bar Push Down,Triceps,87.5,lbs,3,,,,
2018-06-18,EZ-Bar Push Down,Triceps,85.0,lbs,4,,,,
2018-06-18,Flat Cable Fly,Chest,37.5,lbs,5,,,,
2018-06-18,Flat Cable Fly,Chest,37.5,lbs,3,,,,
2018-06-18,Flat Cable Fly,Chest,35.0,lbs,3,,,,
2018-06-18,One-Arm Cable Push Down,Triceps,30.0,lbs,5,,,,
2018-06-18,One-Arm Cable Push Down,Triceps,30.0,lbs,4,,,,
2018-06-18,One-Arm Cable Push Down,Triceps,30.0,lbs,3,,,,
2018-06-21,Overhead Press,Shoulders,135.0,lbs,5,,,,
2018-06-21,Overhead Press,Shoulders,135.0,lbs,5,,,,
2018-06-21,Overhead Press,Shoulders,135.0,lbs,3,,,,
2018-06-21,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-06-21,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-06-21,Hanging Leg Raise,Abs,0.0,lbs,3,,,,
2018-06-21,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-06-21,Lateral Cable Raise,Shoulders,17.5,lbs,5,,,,Good weight
2018-06-21,Lateral Cable Raise,Shoulders,17.5,lbs,5,,,,
2018-06-21,Lateral Cable Raise,Shoulders,17.5,lbs,5,,,,
2018-06-21,Bicycle Crunch,Abs,0.0,lbs,15,,,,
2018-06-21,Bicycle Crunch,Abs,0.0,lbs,15,,,,
2018-06-21,Bicycle Crunch,Abs,0.0,lbs,15,,,,
2018-06-21,Cable Face Pull,Shoulders,50.0,lbs,5,,,,
2018-06-21,Cable Face Pull,Shoulders,50.0,lbs,5,,,,
2018-06-23,Romanian Deadlift,Legs,200.0,lbs,5,,,,
2018-06-23,Romanian Deadlift,Legs,200.0,lbs,5,,,,
2018-06-23,Romanian Deadlift,Legs,200.0,lbs,5,,,,
2018-06-23,EZ-Bar Preacher Curl,Biceps,75.0,lbs,5,,,,
2018-06-23,EZ-Bar Preacher Curl,Biceps,75.0,lbs,5,,,,
2018-06-23,EZ-Bar Preacher Curl,Biceps,75.0,lbs,6,,,,
2018-06-23,Pull Up,Back,180.0,lbs,10,,,,
2018-06-23,Pull Up,Back,180.0,lbs,10,,,,
2018-06-23,Pull Up,Back,180.0,lbs,9,,,,
2018-06-23,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-06-23,Dumbbell Hammer Curl,Biceps,40.0,lbs,4,,,,
2018-06-23,Dumbbell Hammer Curl,Biceps,40.0,lbs,3,,,,
2018-06-25,Flat Barbell Bench Press,Chest,195.0,lbs,5,,,,
2018-06-25,Flat Barbell Bench Press,Chest,195.0,lbs,5,,,,
2018-06-25,Flat Barbell Bench Press,Chest,195.0,lbs,5,,,,
2018-06-25,Parallel Bar Triceps Dip,Triceps,270.0,lbs,5,,,,
2018-06-25,Parallel Bar Triceps Dip,Triceps,270.0,lbs,5,,,,
2018-06-25,Parallel Bar Triceps Dip,Triceps,270.0,lbs,2,,,,
2018-06-25,Decline Barbell Bench Press,Chest,185.0,lbs,5,,,,
2018-06-25,Decline Barbell Bench Press,Chest,185.0,lbs,5,,,,
2018-06-25,Decline Barbell Bench Press,Chest,185.0,lbs,5,,,,
2018-06-25,EZ-Bar Push Down,Triceps,85.0,lbs,5,,,,
2018-06-25,EZ-Bar Push Down,Triceps,85.0,lbs,5,,,,
2018-06-25,EZ-Bar Push Down,Triceps,85.0,lbs,5,,,,
2018-06-25,Incline Barbell Bench Press,Chest,155.0,lbs,5,,,,
2018-06-25,Incline Barbell Bench Press,Chest,155.0,lbs,3,,,,
2018-06-25,Incline Barbell Bench Press,Chest,135.0,lbs,4,,,,
2018-06-25,One-Arm Cable Push Down,Triceps,30.0,lbs,5,,,,
2018-06-25,One-Arm Cable Push Down,Triceps,30.0,lbs,4,,,,
2018-06-25,One-Arm Cable Push Down,Triceps,30.0,lbs,3,,,,
2018-06-26,Barbell Lunge,Legs,100.0,lbs,5,,,,
2018-06-26,Barbell Lunge,Legs,100.0,lbs,5,,,,
2018-06-26,Barbell Lunge,Legs,100.0,lbs,5,,,,Easy
2018-06-26,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-06-26,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-06-26,Hanging Leg Raise,Abs,0.0,lbs,4,,,,
2018-06-26,Leg Press,Legs,360.0,lbs,5,,,,
2018-06-26,Leg Press,Legs,360.0,lbs,5,,,,
2018-06-26,Leg Press,Legs,450.0,lbs,5,,,,
2018-06-26,Pallof Press,Abs,35.0,lbs,10,,,,
2018-06-26,Pallof Press,Abs,35.0,lbs,10,,,,
2018-06-26,Pallof Press,Abs,35.0,lbs,10,,,,
2018-06-26,Lateral Cable Glute Extension,Legs,10.0,lbs,10,,,,
2018-06-26,Lateral Cable Glute Extension,Legs,15.0,lbs,5,,,,
2018-06-26,Lateral Cable Glute Extension,Legs,15.0,lbs,5,,,,
2018-06-29,Overhead Press,Shoulders,135.0,lbs,5,,,,
2018-06-29,Overhead Press,Shoulders,135.0,lbs,5,,,,
2018-06-29,Overhead Press,Shoulders,135.0,lbs,4,,,,
2018-06-29,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-06-29,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-06-29,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-06-29,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-06-29,Arnold Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2018-06-29,Arnold Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2018-06-29,Arnold Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2018-07-09,Flat Barbell Bench Press,Chest,195.0,lbs,5,,,,
2018-07-09,Flat Barbell Bench Press,Chest,200.0,lbs,5,,,,
2018-07-09,Flat Barbell Bench Press,Chest,200.0,lbs,5,,,,
2018-07-09,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-09,Parallel Bar Triceps Dip,Triceps,280.0,lbs,4,,,,
2018-07-09,Parallel Bar Triceps Dip,Triceps,280.0,lbs,2,,,,
2018-07-09,Incline Dumbbell Bench Press,Chest,70.0,lbs,5,,,,
2018-07-09,Incline Dumbbell Bench Press,Chest,70.0,lbs,5,,,,
2018-07-09,Incline Dumbbell Bench Press,Chest,70.0,lbs,2,,,,
2018-07-09,U-Bar Push Down,Triceps,90.0,lbs,3,,,,
2018-07-09,U-Bar Push Down,Triceps,85.0,lbs,5,,,,
2018-07-09,U-Bar Push Down,Triceps,85.0,lbs,5,,,,
2018-07-09,Flat Cable Fly,Chest,30.0,lbs,5,,,,
2018-07-09,Flat Cable Fly,Chest,30.0,lbs,5,,,,
2018-07-09,Flat Cable Fly,Chest,30.0,lbs,3,,,,Nice slow and hold
2018-07-09,One-Arm Cable Push Down,Triceps,30.0,lbs,5,,,,
2018-07-09,One-Arm Cable Push Down,Triceps,30.0,lbs,3,,,,Across body slightly
2018-07-10,Bulgarian Split Squat,Legs,95.0,lbs,5,,,,
2018-07-10,Bulgarian Split Squat,Legs,95.0,lbs,5,,,,
2018-07-10,Bulgarian Split Squat,Legs,105.0,lbs,5,,,,Right may be weaker but left has worse balance
2018-07-10,Hanging Knee Raise,Abs,0.0,lbs,15,,,,
2018-07-10,Hanging Knee Raise,Abs,0.0,lbs,13,,,,
2018-07-10,Hanging Knee Raise,Abs,0.0,lbs,8,,,,
2018-07-10,Leg Press,Legs,360.0,lbs,5,,,,
2018-07-10,Leg Press,Legs,380.0,lbs,5,,,,
2018-07-10,Leg Press,Legs,380.0,lbs,5,,,,
2018-07-10,Cable Crunch,Abs,80.0,lbs,5,,,,
2018-07-10,Cable Crunch,Abs,80.0,lbs,5,,,,
2018-07-12,Plank,Abs,55.0,lbs,,,,0:01:00,
2018-07-12,Plank,Abs,55.0,lbs,,,,0:01:00,
2018-07-12,Plank,Abs,55.0,lbs,,,,0:00:55,
2018-07-12,Overhead Press,Shoulders,115.0,lbs,5,,,,
2018-07-12,Overhead Press,Shoulders,115.0,lbs,4,,,,Heavy planks killed shoulders
2018-07-12,Overhead Press,Shoulders,115.0,lbs,2,,,,
2018-07-12,Dragon Flag,Abs,0.0,lbs,10,,,,
2018-07-12,Dragon Flag,Abs,0.0,lbs,10,,,,
2018-07-12,Dragon Flag,Abs,0.0,lbs,4,,,,Just not feeling it today
2018-07-12,One-Arm Standing Dumbbell Press,Shoulders,55.0,lbs,2,,,,
2018-07-12,One-Arm Standing Dumbbell Press,Shoulders,50.0,lbs,4,,,,Left weaker
2018-07-12,One-Arm Standing Dumbbell Press,Shoulders,50.0,lbs,2,,,,
2018-07-13,Romanian Deadlift,Legs,200.0,lbs,5,,,,
2018-07-13,Romanian Deadlift,Legs,200.0,lbs,5,,,,
2018-07-13,Romanian Deadlift,Legs,200.0,lbs,5,,,,
2018-07-13,EZ-Bar Preacher Curl,Biceps,80.0,lbs,3,,,,
2018-07-13,EZ-Bar Preacher Curl,Biceps,70.0,lbs,5,,,,
2018-07-13,EZ-Bar Preacher Curl,Biceps,70.0,lbs,5,,,,
2018-07-13,Seated Cable Row,Back,180.0,lbs,5,,,,
2018-07-13,Seated Cable Row,Back,200.0,lbs,5,,,,
2018-07-13,Seated Cable Row,Back,200.0,lbs,5,,,,
2018-07-13,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-07-13,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-07-13,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-07-13,Straight-Arm Cable Pushdown,Back,75.0,lbs,5,,,,
2018-07-13,Straight-Arm Cable Pushdown,Back,85.0,lbs,5,,,,
2018-07-13,Straight-Arm Cable Pushdown,Back,85.0,lbs,5,,,,
2018-07-13,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2018-07-13,Dumbbell Concentration Curl,Biceps,40.0,lbs,3,,,,
2018-07-13,Dumbbell Concentration Curl,Biceps,40.0,lbs,3,,,,
2018-07-16,Flat Barbell Bench Press,Chest,200.0,lbs,5,,,,
2018-07-16,Flat Barbell Bench Press,Chest,200.0,lbs,5,,,,
2018-07-16,Flat Barbell Bench Press,Chest,200.0,lbs,5,,,,Ez
2018-07-16,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-16,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-16,Parallel Bar Triceps Dip,Triceps,280.0,lbs,2,,,,
2018-07-16,Incline Barbell Bench Press,Chest,155.0,lbs,5,,,,
2018-07-16,Incline Barbell Bench Press,Chest,155.0,lbs,5,,,,
2018-07-16,Incline Barbell Bench Press,Chest,155.0,lbs,5,,,,
2018-07-16,U-Bar Push Down,Triceps,87.5,lbs,5,,,,
2018-07-16,U-Bar Push Down,Triceps,87.5,lbs,5,,,,
2018-07-16,U-Bar Push Down,Triceps,87.5,lbs,5,,,,
2018-07-16,Flat Cable Fly,Chest,35.0,lbs,5,,,,
2018-07-16,Flat Cable Fly,Chest,35.0,lbs,5,,,,
2018-07-16,Flat Cable Fly,Chest,35.0,lbs,3,,,,
2018-07-16,One-Arm Cable Push Down,Triceps,30.0,lbs,5,,,,
2018-07-16,One-Arm Cable Push Down,Triceps,30.0,lbs,5,,,,
2018-07-16,One-Arm Cable Push Down,Triceps,30.0,lbs,5,,,,
2018-07-17,Plank,Abs,55.0,lbs,,,,0:01:00,
2018-07-17,Plank,Abs,55.0,lbs,,,,0:01:00,
2018-07-17,Plank,Abs,55.0,lbs,,,,0:00:30,Fuckin hate these too
2018-07-17,Bulgarian Split Squat,Legs,105.0,lbs,5,,,,
2018-07-17,Bulgarian Split Squat,Legs,105.0,lbs,5,,,,
2018-07-17,Bulgarian Split Squat,Legs,105.0,lbs,3,,,,Completely different muscle groups used
2018-07-17,Standing Cable Crunch,Abs,80.0,lbs,5,,,,
2018-07-17,Standing Cable Crunch,Abs,60.0,lbs,5,,,,
2018-07-17,Cable Crunch,Abs,60.0,lbs,5,,,,
2018-07-19,One-Arm Standing Dumbbell Press,Shoulders,50.0,lbs,5,,,,
2018-07-19,One-Arm Standing Dumbbell Press,Shoulders,50.0,lbs,5,,,,
2018-07-19,One-Arm Standing Dumbbell Press,Shoulders,50.0,lbs,5,,,,
2018-07-19,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-07-19,Hanging Leg Raise,Abs,0.0,lbs,10,,,,Using arm supports is hardee
2018-07-19,Hanging Leg Raise,Abs,0.0,lbs,2,,,,
2018-07-19,Lateral Cable Raise,Shoulders,20.0,lbs,3,,,,Clicky tendons
2018-07-19,Lateral Cable Raise,Shoulders,15.0,lbs,5,,,,
2018-07-19,Lateral Cable Raise,Shoulders,20.0,lbs,4,,,,
2018-07-19,Lateral Cable Raise,Shoulders,20.0,lbs,3,,,,
2018-07-19,Ab-Wheel Rollout,Abs,0.0,lbs,15,,,,
2018-07-19,Ab-Wheel Rollout,Abs,0.0,lbs,9,,,,
2018-07-19,Ab-Wheel Rollout,Abs,0.0,lbs,4,,,,
2018-07-19,Front Cable Raise,Shoulders,85.0,lbs,5,,,,
2018-07-19,Front Cable Raise,Shoulders,80.0,lbs,5,,,,Rope
2018-07-19,Front Cable Raise,Shoulders,80.0,lbs,5,,,,
2018-07-19,Bicycle Crunch,Abs,0.0,lbs,10,,,,
2018-07-19,Bicycle Crunch,Abs,0.0,lbs,10,,,,
2018-07-20,Romanian Deadlift,Legs,155.0,lbs,5,,,,Form feels good. Leg pressing ground is a BIG queue
2018-07-20,Romanian Deadlift,Legs,205.0,lbs,5,,,,
2018-07-20,Romanian Deadlift,Legs,205.0,lbs,5,,,,
2018-07-20,Romanian Deadlift,Legs,205.0,lbs,5,,,,
2018-07-20,EZ-Bar Preacher Curl,Biceps,75.0,lbs,5,,,,
2018-07-20,EZ-Bar Preacher Curl,Biceps,80.0,lbs,5,,,,
2018-07-20,EZ-Bar Preacher Curl,Biceps,80.0,lbs,10,,,,Dull cross hatch bar
2018-07-20,Pull Up,Back,180.0,lbs,10,,,,
2018-07-20,Pull Up,Back,180.0,lbs,9,,,,
2018-07-20,Pull Up,Back,180.0,lbs,4,,,,Need more carbs
2018-07-20,Dumbbell Hammer Curl,Biceps,45.0,lbs,4,,,,
2018-07-20,Dumbbell Hammer Curl,Biceps,40.0,lbs,4,,,,
2018-07-20,Dumbbell Hammer Curl,Biceps,40.0,lbs,4,,,,
2018-07-22,Flat Barbell Bench Press,Chest,205.0,lbs,4,,,,
2018-07-22,Flat Barbell Bench Press,Chest,205.0,lbs,4,,,,
2018-07-22,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2018-07-22,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-22,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-22,Parallel Bar Triceps Dip,Triceps,280.0,lbs,3,,,,
2018-07-22,Flat Cable Fly,Chest,35.0,lbs,5,,,,
2018-07-22,Flat Cable Fly,Chest,35.0,lbs,5,,,,
2018-07-22,Flat Cable Fly,Chest,35.0,lbs,5,,,,Tough set
2018-07-22,One-Arm Cable Push Down,Triceps,32.5,lbs,5,,,,
2018-07-22,One-Arm Cable Push Down,Triceps,32.5,lbs,5,,,,
2018-07-22,One-Arm Cable Push Down,Triceps,32.5,lbs,5,,,,
2018-07-23,Bulgarian Split Squat,Legs,110.0,lbs,5,,,,
2018-07-23,Bulgarian Split Squat,Legs,105.0,lbs,5,,,,
2018-07-23,Bulgarian Split Squat,Legs,105.0,lbs,5,,,,
2018-07-23,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-07-23,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-07-23,Hanging Leg Raise,Abs,0.0,lbs,8,,,,
2018-07-23,Squat Machine,Legs,360.0,lbs,5,,,,
2018-07-23,Squat Machine,Legs,360.0,lbs,5,,,,
2018-07-23,Squat Machine,Legs,360.0,lbs,5,,,,
2018-07-25,One-Arm Standing Dumbbell Press,Shoulders,55.0,lbs,5,,,,
2018-07-25,One-Arm Standing Dumbbell Press,Shoulders,55.0,lbs,5,,,,
2018-07-25,One-Arm Standing Dumbbell Press,Shoulders,55.0,lbs,5,,,,
2018-07-25,Dragon Flag,Abs,0.0,lbs,10,,,,
2018-07-25,Dragon Flag,Abs,0.0,lbs,10,,,,
2018-07-25,Dragon Flag,Abs,0.0,lbs,8,,,,"No back bend, feel it pull the abs near the bottom"
2018-07-25,Arnold Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2018-07-25,Arnold Dumbbell Raise,Shoulders,25.0,lbs,3,,,,
2018-07-25,Arnold Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2018-07-25,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-07-25,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-07-25,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-07-25,Cable Face Pull,Shoulders,57.5,lbs,5,,,,
2018-07-25,Cable Face Pull,Shoulders,65.0,lbs,5,,,,
2018-07-26,EZ-Bar Preacher Curl,Biceps,75.0,lbs,5,,,,Silver cross hatch
2018-07-26,EZ-Bar Preacher Curl,Biceps,80.0,lbs,5,,,,
2018-07-26,EZ-Bar Preacher Curl,Biceps,80.0,lbs,5,,,,
2018-07-26,Cable Curl,Biceps,20.0,lbs,5,,,,
2018-07-26,Cable Curl,Biceps,25.0,lbs,5,,,,
2018-07-26,Cable Curl,Biceps,25.0,lbs,5,,,,
2018-07-26,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-07-26,EZ-Bar Curl,Biceps,55.0,lbs,21,,,,
2018-07-26,EZ-Bar Curl,Biceps,55.0,lbs,17,,,,
2018-07-29,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2018-07-29,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2018-07-29,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2018-07-29,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-29,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-29,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-07-29,Flat Cable Fly,Chest,37.5,lbs,5,,,,
2018-07-29,Flat Cable Fly,Chest,37.5,lbs,5,,,,
2018-07-29,Flat Cable Fly,Chest,37.5,lbs,4,,,,
2018-07-29,U-Bar Push Down,Triceps,90.0,lbs,5,,,,
2018-07-29,U-Bar Push Down,Triceps,90.0,lbs,5,,,,
2018-07-29,U-Bar Push Down,Triceps,90.0,lbs,5,,,,
2018-07-29,Incline Dumbbell Bench Press,Chest,70.0,lbs,5,,,,
2018-07-29,Incline Dumbbell Bench Press,Chest,70.0,lbs,5,,,,
2018-07-29,Incline Dumbbell Bench Press,Chest,70.0,lbs,5,,,,
2018-07-29,One-Arm Cable Push Down,Triceps,35.0,lbs,4,,,,
2018-07-29,One-Arm Cable Push Down,Triceps,35.0,lbs,3,,,,
2018-07-30,Bulgarian Split Squat,Legs,115.0,lbs,5,,,,
2018-07-30,Bulgarian Split Squat,Legs,125.0,lbs,5,,,,
2018-07-30,Bulgarian Split Squat,Legs,125.0,lbs,5,,,,
2018-07-30,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-07-30,Hanging Leg Raise,Abs,0.0,lbs,10,,,,
2018-07-30,Hanging Leg Raise,Abs,0.0,lbs,4,,,,
2018-07-30,Squat Machine,Legs,380.0,lbs,5,,,,
2018-07-30,Squat Machine,Legs,380.0,lbs,5,,,,
2018-07-30,Squat Machine,Legs,380.0,lbs,5,,,,
2018-07-30,Cable Crunch,Abs,70.0,lbs,5,,,,
2018-07-30,Cable Crunch,Abs,75.0,lbs,5,,,,"Elbow pain, look up form"
2018-07-30,Leg Extension Machine,Legs,173.0,lbs,5,,,,
2018-07-30,Leg Extension Machine,Legs,173.0,lbs,5,,,,
2018-07-30,Leg Extension Machine,Legs,173.0,lbs,5,,,,
2018-07-30,Bicycle Crunch,Abs,0.0,lbs,10,,,,
2018-07-30,Bicycle Crunch,Abs,0.0,lbs,10,,,,
2018-07-30,Bicycle Crunch,Abs,0.0,lbs,10,,,,
2018-08-02,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2018-08-02,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2018-08-02,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2018-08-02,Dragon Flag,Abs,0.0,lbs,7,,,,
2018-08-02,Dragon Flag,Abs,0.0,lbs,6,,,,
2018-08-02,Dragon Flag,Abs,0.0,lbs,4,,,,
2018-08-02,Rear Delt Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2018-08-02,Rear Delt Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2018-08-02,Rear Delt Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2018-08-02,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-08-02,Hanging Knee Raise,Abs,0.0,lbs,10,,,,
2018-08-02,Hanging Knee Raise,Abs,0.0,lbs,6,,,,
2018-08-02,Front Cable Raise,Shoulders,87.5,lbs,5,,,,
2018-08-02,Front Cable Raise,Shoulders,90.0,lbs,5,,,,
2018-08-02,Front Cable Raise,Shoulders,90.0,lbs,5,,,,
2018-08-02,Side Bend,Abs,45.0,lbs,20,,,,
2018-08-02,Side Bend,Abs,45.0,lbs,20,,,,
2018-08-02,Side Bend,Abs,45.0,lbs,20,,,,
2018-08-03,Romanian Deadlift,Legs,230.0,lbs,5,,,,
2018-08-03,Romanian Deadlift,Legs,230.0,lbs,5,,,,
2018-08-03,Romanian Deadlift,Legs,250.0,lbs,5,,,,Form breakdown
2018-08-03,EZ-Bar Preacher Curl,Biceps,85.0,lbs,5,,,,
2018-08-03,EZ-Bar Preacher Curl,Biceps,85.0,lbs,5,,,,
2018-08-03,EZ-Bar Preacher Curl,Biceps,85.0,lbs,5,,,,
2018-08-03,Straight-Arm Cable Pushdown,Back,90.0,lbs,5,,,,
2018-08-03,Straight-Arm Cable Pushdown,Back,100.0,lbs,4,,,,Shit form
2018-08-03,Straight-Arm Cable Pushdown,Back,90.0,lbs,3,,,,
2018-08-03,Straight-Arm Cable Pushdown,Back,85.0,lbs,4,,,,
2018-08-03,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-08-03,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,
2018-08-03,Dumbbell Hammer Curl,Biceps,40.0,lbs,5,,,,Good strict sets
2018-08-03,T-Bar Row,Back,90.0,lbs,5,,,,
2018-08-03,T-Bar Row,Back,135.0,lbs,5,,,,
2018-08-03,T-Bar Row,Back,135.0,lbs,3,,,,
2018-08-03,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2018-08-03,Dumbbell Concentration Curl,Biceps,40.0,lbs,4,,,,
2018-08-06,Flat Barbell Bench Press,Chest,205.0,lbs,5,,,,
2018-08-06,Flat Barbell Bench Press,Chest,210.0,lbs,5,,,,
2018-08-06,Flat Barbell Bench Press,Chest,215.0,lbs,5,,,,
2018-08-06,Parallel Bar Triceps Dip,Triceps,280.0,lbs,5,,,,
2018-08-06,Parallel Bar Triceps Dip,Triceps,280.0,lbs,3,,,,
2018-08-06,Parallel Bar Triceps Dip,Triceps,280.0,lbs,3,,,,
2018-08-06,Incline Barbell Bench Press,Chest,135.0,lbs,5,,,,
2018-08-06,Incline Barbell Bench Press,Chest,165.0,lbs,5,,,,
2018-08-06,Incline Barbell Bench Press,Chest,165.0,lbs,4,,,,
2018-08-06,EZ-Bar Push Down,Triceps,72.5,lbs,8,,,,
2018-08-06,EZ-Bar Push Down,Triceps,90.0,lbs,5,,,,
2018-08-06,EZ-Bar Push Down,Triceps,90.0,lbs,3,,,,
2018-08-06,EZ-Bar Push Down,Triceps,87.5,lbs,5,,,,
2018-08-06,Decline Dumbbell Fly,Chest,40.0,lbs,5,,,,
2018-08-06,Decline Dumbbell Fly,Chest,40.0,lbs,3,,,,Strict form
2018-08-06,Decline Dumbbell Fly,Chest,35.0,lbs,5,,,,
2018-08-06,One-Arm Cable Push Down,Triceps,35.0,lbs,3,,,,
2018-08-06,One-Arm Cable Push Down,Triceps,32.5,lbs,3,,,,
2018-08-07,Bulgarian Split Squat,Legs,125.0,lbs,5,,,,
2018-08-07,Bulgarian Split Squat,Legs,125.0,lbs,5,,,,
2018-08-07,Bulgarian Split Squat,Legs,125.0,lbs,5,,,,
2018-08-09,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2018-08-09,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,2,,,,Left fail
2018-08-09,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,4,,,,
2018-08-09,Dragon Flag,Abs,0.0,lbs,10,,,,
2018-08-09,Dragon Flag,Abs,0.0,lbs,8,,,,
2018-08-09,Dragon Flag,Abs,0.0,lbs,6,,,,
2018-08-09,Arnold Dumbbell Raise,Shoulders,25.0,lbs,5,,,,
2018-08-09,Arnold Dumbbell Raise,Shoulders,25.0,lbs,4,,,,
2018-08-09,Arnold Dumbbell Raise,Shoulders,20.0,lbs,5,,,,
2018-08-09,Pallof Press,Abs,40.0,lbs,10,,,,
2018-08-09,Pallof Press,Abs,40.0,lbs,10,,,,
2018-08-09,Pallof Press,Abs,40.0,lbs,10,,,,
2018-08-10,Romanian Deadlift,Legs,250.0,lbs,5,,,,
2018-08-10,Romanian Deadlift,Legs,250.0,lbs,3,,,,
2018-08-10,Romanian Deadlift,Legs,250.0,lbs,2,,,,Find out how to use straps
2018-08-10,EZ-Bar Preacher Curl,Biceps,90.0,lbs,5,,,,
2018-08-10,EZ-Bar Preacher Curl,Biceps,90.0,lbs,5,,,,
2018-08-10,EZ-Bar Preacher Curl,Biceps,90.0,lbs,5,,,,
2018-08-10,Seated Cable Row,Back,200.0,lbs,5,,,,
2018-08-10,Seated Cable Row,Back,200.0,lbs,5,,,,
2018-08-10,Seated Cable Row,Back,200.0,lbs,5,,,,
2018-08-10,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2018-08-10,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2018-08-10,Dumbbell Hammer Curl,Biceps,45.0,lbs,4,,,,
2018-08-10,Straight-Arm Cable Pushdown,Back,90.0,lbs,5,,,,
2018-08-10,Straight-Arm Cable Pushdown,Back,90.0,lbs,5,,,,
2018-08-10,Straight-Arm Cable Pushdown,Back,90.0,lbs,4,,,,
2018-08-10,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2018-08-10,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2018-08-10,Dumbbell Concentration Curl,Biceps,40.0,lbs,4,,,,
2018-08-12,Parallel Bar Triceps Dip,Triceps,180.0,lbs,15,,,,
2018-08-12,Parallel Bar Triceps Dip,Triceps,180.0,lbs,15,,,,
2018-08-12,Parallel Bar Triceps Dip,Triceps,180.0,lbs,15,,,,
